SS,Site,Depth,Depth,Tide,Tide
SS,Site,Min,Max,Min,Max
N-34,0009,17.4,19.9,-0.81,0.87
N-34,0010,5.0,6.6,-0.81,0.87
N-34,0011_R,10.0,12.7,-0.81,0.87
N-34,0012_R,24.7,27.4,-0.81,0.87
N-34,0013_R,13.6,15.1,-0.81,0.87
N-34,0014_R,15.8,16.7,-0.81,0.87
N-34,0015_R,19.0,20.9,-0.81,0.87
P-01.1,0001,2.6,6.0,-2.24,2.70
P-01.1,0002,1.2,4.8,-2.24,2.70
P-01.1,0003,0.4,3.7,-2.24,2.70
P-01.1,0004,0.8,4.4,-2.24,2.70
P-01.1,0005,1.1,4.5,-2.24,2.70
P-01.1,0006,1.3,3.9,-2.24,2.70
P-01.1,0007,0.9,4.0,-2.24,2.70
P-01.1,0008,0.4,2.5,-2.24,2.70
P-01.1,0009,0.5,3.8,-2.24,2.70
P-01.1,0010,0.9,4.5,-2.24,2.70
P-01.1,0011,2.3,5.9,-2.24,2.70
P-01.1,0012,3.5,6.7,-2.24,2.70
P-01.1,0013,2.2,4.2,-2.20,2.57
P-01.2,0005,1.2,4.8,-2.35,2.78
P-01.2,0006,0.8,4.7,-2.35,2.78
P-01.2,0007,0.4,3.4,-2.35,2.78
P-01.2,0008,0.5,6.7,-2.35,2.78
P-01.2,0009,0.8,4.3,-2.35,2.78
P-01.2,0010,0.5,3.2,-2.35,2.78
P-01.2,0011,0.8,4.1,-2.35,2.78
P-01.2,0012,1.4,4.6,-2.35,2.78
P-01.2,0013,0.3,2.9,-2.35,2.78
P-01.2,0014,1.4,4.1,-2.35,2.78
P-01.2,0015,1.5,4.8,-2.35,2.78
P-01.2,0016,1.2,3.8,-2.35,2.78
P-01.2,0017,1.6,4.2,-2.35,2.78
P-01.2,0098,2.3,3.9,-2.25,2.37
P-01.2,0099,1.9,3.5,-2.25,2.37
P-01.3,0001,0.9,4.4,-2.35,2.78
P-01.3,0002,0.9,4.3,-2.35,2.78
P-01.3,0003,0.9,4.2,-2.35,2.78
P-01.3,0004,0.6,3.8,-2.35,2.78
P-01.4.1,0004,0.7,3.4,-2.34,2.64
P-01.4.1,0005,1.2,3.6,-2.34,2.64
P-01.4.1,0006,1.0,3.3,-2.34,2.64
P-01.4.1,0007,0.9,3.4,-2.34,2.64
P-01.4.1,0008,2.0,3.8,-2.34,2.64
P-01.4.1,0009,0.9,4.1,-2.34,2.64
P-01.4.1,0010,2.0,3.6,-2.34,2.64
P-01.4.1,0011,1.5,3.8,-2.34,2.64
P-01.4.2,0001,1.1,2.0,-2.34,2.64
P-01.4.2,0002,1.1,2.8,-2.34,2.64
P-01.4.2,0003,1.3,2.4,-2.34,2.64
T-03E,0001,0.4,1.9,-1.01,1.35
T-03E,0002,0.4,1.6,-1.01,1.35
T-03E,0003,0.5,2.0,-1.01,1.35
T-03E,0004,0.5,1.8,-1.01,1.35
